feature_1;feature_2;Label
448431;652248;1
409604;719216;1
450238;522433;1
467528;527093;1
460222;611610;1
447791;590725;1
423351;683613;1
451508;619873;1
458908;601967;1
447797;546020;1
431542;625990;1
422092;641107;1
447028;613881;1
450049;619865;1
447016;561170;1
448043;593794;1
439602;621588;1
448315;608918;1
435287;618215;1
457799;531754;1
449352;662964;1
448601;619650;1
426524;626797;1
432586;619808;1
445966;677989;1
443815;614792;1
434851;666009;1
454453;601665;1
453894;590031;1
452896;612311;1
430612;606441;1
455847;628630;1
442111;607639;1
437259;607669;1
446497;614809;1
419102;657777;1
445558;608647;1
449157;606166;1
450585;629141;1
451192;645577;1
466810;585085;1
410728;703979;1
463350;513874;1
452016;618875;1
455258;619604;1
441151;624453;1
426596;668966;1
431234;715466;1
449808;623716;1
452325;582322;1
438918;619134;1
430219;697004;1
421865;680145;1
448273;610829;1
439431;589794;1
441640;557306;1
445421;611266;1
417525;730640;1
463173;567989;1
436106;602036;1
446833;618978;1
451552;593032;1
447928;606070;1
443714;630494;1
432886;615881;1
435784;630866;1
444646;611399;1
437055;626421;1
445625;604103;1
443295;608421;1
458798;606668;1
456815;601069;1
445849;618695;1
435738;597721;1
444166;604960;1
444654;611294;1
446989;611213;1
443394;600502;1
444258;609593;1
447378;614919;1
442751;637825;1
441698;599768;1
449888;537655;1
441842;568237;1
439549;635233;1
430760;623698;1
441395;627766;1
442693;651800;1
453303;602495;1
414615;681241;1
448826;537561;1
449198;571244;1
454814;638844;1
447191;614648;1
440342;640970;1
433360;610138;1
445370;607679;1
445975;613913;1
430262;612441;1
440026;605811;1
444154;614500;1
440323;609745;1
460254;614964;1
444577;563762;1
459997;607534;1
428680;639406;1
444738;611875;1
444980;611522;1
458310;547878;1
438169;621102;1
434019;616578;1
410144;740535;1
449172;600937;1
435811;641521;1
464456;493206;1
443959;598236;1
456121;574226;1
419611;661423;1
440645;592763;1
447921;606239;1
460039;605406;1
450032;538394;1
444664;674374;1
455235;607006;1
440869;641767;1
436562;591307;1
457839;604606;1
438862;612483;1
446792;622224;1
432748;681751;1
458338;602245;1
442587;550292;1
440230;613281;1
435171;615060;1
435961;621895;1
440263;597790;1
435502;608309;1
448529;624596;1
445563;607178;1
447221;603897;1
434199;615311;1
442585;606098;1
438100;647695;1
431219;622664;1
466686;564414;1
427888;612137;1
414871;690586;1
463011;595165;1
434131;629601;1
458400;596749;1
445690;614204;1
435454;582389;1
445342;612352;1
461991;549808;1
448311;603242;1
450265;621323;1
818219;458739;1
744672;487943;1
785537;466675;1
743636;471281;1
721661;472652;1
811687;518457;1
760680;472076;1
667308;499492;1
766891;499298;1
744754;395698;1
745417;531869;1
735299;489289;1
798153;453443;1
677507;492264;1
777922;503642;1
758367;480084;1
701688;536794;1
691947;542928;1
700622;405473;1
715550;491875;1
712286;485779;1
804251;449725;1
768116;501273;1
745392;490092;1
760154;465762;1
739491;465044;1
779578;465354;1
740221;488781;1
727117;496485;1
696679;509407;1
825530;459159;1
741447;490496;1
661797;479217;1
718768;455594;1
748297;514711;1
771552;478145;1
742585;490760;1
753689;466700;1
766195;525851;1
775493;482993;1
696197;438238;1
739452;553002;1
768513;393439;1
657515;479703;1
808800;435369;1
745501;490810;1
715169;485793;1
744998;491614;1
782056;538516;1
718647;424172;1
764609;489583;1
763534;501405;1
746579;511998;1
785199;496523;1
739771;507383;1
745690;489349;1
766343;470788;1
765406;482869;1
745458;491697;1
749939;486902;1
731377;498220;1
771727;481735;1
737591;465673;1
752795;492722;1
740259;516438;1
757130;489186;1
754784;486474;1
701301;485544;1
766959;499957;1
756304;489736;1
789720;518559;1
745921;565171;1
746925;503747;1
775990;473484;1
757951;459274;1
717757;502933;1
739644;492615;1
685813;420491;1
749620;446114;1
751490;503108;1
780624;523562;1
764556;501749;1
714111;509663;1
651301;477080;1
748808;506234;1
743071;496017;1
839170;510675;1
737277;494037;1
730517;494716;1
781105;493570;1
723443;496326;1
727728;486854;1
738050;503128;1
751827;506545;1
744128;491509;1
740862;482333;1
769904;494189;1
680187;465189;1
764305;518728;1
740262;454955;1
705432;514922;1
721349;461213;1
753995;491831;1
777463;500299;1
751796;445457;1
787906;558654;1
745454;488276;1
737826;491074;1
745033;491606;1
737370;495925;1
679889;493203;1
739253;483120;1
725641;530996;1
744128;537362;1
699536;450629;1
725081;485892;1
755578;395916;1
755920;505968;1
698637;479409;1
728129;500290;1
765069;395708;1
685690;459731;1
751359;489325;1
691104;470705;1
740118;531723;1
785655;508844;1
741888;484144;1
746713;501892;1
781871;480793;1
789905;516728;1
762190;469655;1
652041;437907;1
721998;450358;1
771567;443784;1
786637;449043;1
780565;507134;1
720719;478954;1
818977;548276;1
742129;489709;1
717489;450861;1
771764;496863;1
839507;510409;1
747241;474168;1
763104;470945;1
709537;529162;1
756251;468939;1
739447;497012;1
744281;498059;1
802128;475573;1
748938;475486;1
704065;426062;1
673866;497010;1
657004;483127;1
696264;534642;1
718455;546526;1
747904;486697;1
741784;485006;1
752511;493459;1
658397;474679;1
689373;481718;1
735419;521089;1
813911;494530;1
736699;495571;1
741679;482804;1
796870;493350;1
790913;434009;1
733227;508516;1
712687;527762;1
721334;470136;1
784475;589185;1
758563;500321;1
739547;489215;1
750308;483196;1
750854;463676;1
732037;521822;1
746425;494200;1
728512;466105;1
827519;523909;1
732792;438957;1
825078;486120;1
723331;488479;1
751250;554067;1
672462;515287;1
752431;474401;1
776746;542829;1
746258;490697;1
744842;490334;1
771250;521703;1
782116;487638;1
766054;500996;1
757582;487189;1
784643;462183;1
786453;437687;1
768918;444830;1
743862;420503;1
756376;469701;1
745773;515857;1
755676;496120;1
788465;498692;1
740196;515856;1
729956;570278;1
692017;350411;1
778300;495684;1
770734;513047;1
839244;520420;1
837533;541144;1
755622;389100;1
683156;477909;1
749007;465411;1
746916;486226;1
747666;478824;1
796502;510572;1
781518;491802;1
734537;513380;1
777438;503372;1
746927;493782;1
782638;472545;1
686890;533353;1
736648;486939;1
770320;449290;1
736308;496256;1
694554;535143;1
731019;488690;1
747697;489436;1
724508;471646;1
728414;498907;1
702554;535597;1
759434;490376;1
695726;486749;1
797473;471372;1
745294;492940;1
761897;442656;1
693716;476453;1
729190;580460;1
790062;485624;1
750835;484965;1
804706;508099;1
745027;489971;1
752645;478941;1
761125;545456;1
738676;488228;1
774857;499250;1
674726;483779;1
743304;462660;1
734294;489972;1
742707;446699;1
693853;483179;1
740373;488728;1
738729;512733;1
748030;471059;1
754610;489442;1
751376;493290;1
772549;498648;1
745511;464200;1
784908;598626;1
800642;547740;1
764201;504873;1
726987;487946;1
751489;442230;1
759258;407764;1
764112;512367;1
783936;495842;1
745285;491152;1
737497;445283;1
734479;474887;1
753541;513095;1
747199;581068;1
779361;467379;1
759544;452684;1
767537;476326;1
779260;465853;1
759503;507476;1
653418;491119;1
731808;483131;1
697936;482887;1
739490;457808;1
725595;498992;1
744105;488265;1
734111;502380;1
714663;545229;1
705578;505385;1
774790;505536;1
742720;483440;1
690411;504116;1
744972;529838;1
748626;467103;1
772618;505985;1
759501;501657;1
788686;475140;1
707047;411898;1
759900;480354;1
721240;488869;1
749909;495121;1
731573;423211;1
735690;487883;1
736447;495116;1
736840;480400;1
766906;565918;1
777336;493593;1
742956;482214;1
691442;511116;1
676995;476288;1
737776;506695;1
737775;515859;1
746789;484134;1
702306;508607;1
700190;518411;1
734587;494087;1
738362;540660;1
743423;497525;1
681136;488487;1
791228;500692;1
745226;489261;1
728996;491089;1
743598;490116;1
773513;499993;1
739663;533583;1
648157;464934;1
746257;489489;1
754966;558120;1
731717;480912;1
781393;496807;1
755246;509169;1
718862;480199;1
747883;519302;1
744025;492118;1
727112;497222;1
724127;529035;1
734376;455402;1
736327;493658;1
661222;492516;1
780931;476348;1
719728;508053;1
768226;555200;1
800317;784636;1
813882;790297;1
811050;797793;1
802282;801674;1
790311;781251;1
774427;788519;1
865085;777786;1
818350;787409;1
815889;783684;1
816463;800337;1
815268;782521;1
806535;822224;1
832317;794891;1
809154;792606;1
807272;807084;1
803126;793952;1
772765;829968;1
748190;797315;1
811562;798728;1
811233;796697;1
806068;811127;1
808610;801067;1
820422;805195;1
800994;792867;1
818562;793459;1
810642;797694;1
810409;793197;1
792069;780712;1
815892;803983;1
779163;791549;1
804879;811064;1
811111;798591;1
798050;785780;1
794594;796647;1
800880;821084;1
801852;797430;1
813805;794889;1
684742;858350;1
849765;799977;1
811006;799360;1
752217;796250;1
845878;785568;1
770665;821201;1
839914;798603;1
782173;797095;1
763493;808260;1
816224;792191;1
790536;796206;1
812533;805236;1
815790;795797;1
817150;793334;1
800081;798478;1
827452;805731;1
753254;805073;1
712652;814903;1
837545;807762;1
762397;803499;1
814040;798210;1
775353;785881;1
811672;805014;1
848200;804071;1
814419;790706;1
801854;795090;1
808649;800874;1
815014;790524;1
800539;794875;1
826452;774195;1
813755;789306;1
803210;779021;1
783620;829765;1
811619;799698;1
709277;840357;1
808478;795327;1
761486;827536;1
838705;773992;1
810812;798446;1
786935;791732;1
800668;815680;1
792980;821154;1
807147;776017;1
851656;790283;1
825953;804985;1
852355;792202;1
817868;793701;1
815645;811090;1
834080;801772;1
746273;810719;1
862496;778936;1
829158;817432;1
817826;776448;1
814716;818970;1
808612;800038;1
763526;799481;1
798177;799333;1
844586;802273;1
828381;790305;1
812051;780503;1
810514;802370;1
815619;802774;1
822284;774498;1
823994;791174;1
821453;779300;1
726276;836622;1
846308;810323;1
812282;802500;1
820325;799356;1
810158;800509;1
830963;776249;1
828273;800409;1
806713;819895;1
804078;808708;1
831445;773615;1
811385;793975;1
882553;782545;1
830856;816331;1
809052;785192;1
845361;796494;1
836085;766127;1
810403;799127;1
810563;799792;1
760137;803552;1
751620;820060;1
808740;798806;1
852753;799139;1
794086;791644;1
815442;805892;1
813406;779457;1
828420;778270;1
841353;810185;1
788090;798495;1
896122;752214;1
807593;810444;1
854520;808339;1
806768;823619;1
815330;805167;1
772496;803150;1
805108;796673;1
840496;769202;1
875012;768919;1
862306;765939;1
837251;807197;1
793340;781982;1
819165;810616;1
879185;797717;1
798852;827092;1
802157;792844;1
814428;817590;1
824529;807816;1
776070;829533;1
758092;832345;1
826726;795730;1
776003;790728;1
841726;800729;1
846786;765439;1
802870;819655;1
811161;798794;1
806610;814590;1
803063;809522;1
834569;809292;1
824219;801663;1
762598;815926;1
804861;826217;1
808589;793608;1
811491;798866;1
824463;818956;1
813497;822786;1
802641;794320;1
798398;827206;1
836616;812262;1
808701;800100;1
806309;805747;1
807546;803599;1
812855;795781;1
832359;781195;1
808459;797917;1
844453;807177;1
795810;797565;1
812775;800227;1
833218;782008;1
902127;790356;1
851161;798515;1
834253;806535;1
810198;799363;1
805723;788560;1
818972;795586;1
786133;824977;1
871946;767622;1
780537;795247;1
788649;794537;1
812179;799484;1
819533;799169;1
810233;797993;1
772515;835615;1
807776;793655;1
806119;784986;1
845500;789584;1
849098;786555;1
769350;788631;1
830472;784347;1
804095;806441;1
837448;786979;1
809435;797683;1
798097;792059;1
803357;779049;1
828589;808321;1
688923;822917;1
817776;808814;1
777392;785033;1
814227;796434;1
892881;792214;1
849209;792426;1
808499;792311;1
772973;813821;1
856014;784608;1
880096;760613;1
820461;797871;1
787229;807186;1
807914;798232;1
824520;816576;1
819784;779387;1
793972;784171;1
850054;775827;1
815919;801046;1
813274;800479;1
733659;846262;1
787857;788060;1
765996;826401;1
835927;776081;1
811536;800108;1
795556;798494;1
811762;777181;1
845455;809831;1
801399;812391;1
811030;804846;1
812057;805634;1
954037;754046;1
801110;809783;1
805663;799265;1
766780;820253;1
819233;774163;1
842369;781218;1
816267;820949;1
809664;810841;1
809626;801102;1
803374;814949;1
793044;820441;1
817013;794412;1
803922;782547;1
808035;798648;1
799944;816622;1
882811;793520;1
808680;796706;1
817649;793894;1
811896;798882;1
811431;773910;1
791917;803419;1
811114;797982;1
804722;818319;1
809031;794833;1
846172;787246;1
795683;807841;1
820895;770082;1
814195;799627;1
813666;801736;1
794412;821642;1
866119;772773;1
833899;769899;1
800075;792980;1
793835;803740;1
747595;808890;1
815019;804514;1
774498;791774;1
828759;807565;1
797410;792297;1
773559;811913;1
777063;793465;1
778859;812924;1
827063;782736;1
813325;799374;1
817057;799945;1
808789;803743;1
811794;796546;1
758239;811790;1
811526;798522;1
820837;796472;1
762099;802683;1
854479;761858;1
852585;769444;1
792700;826386;1
771857;793747;1
810044;791867;1
773322;815967;1
808797;782400;1
772267;786407;1
821809;776574;1
850867;794795;1
827966;798346;1
809615;782697;1
841746;765533;1
809140;809166;1
760079;809519;1
903112;748680;1
816200;783338;1
818466;801242;1
811844;795617;1
805778;794695;1
793557;795249;1
799520;804177;1
898849;767378;1
810560;798181;1
830952;784116;1
776951;822900;1
793031;790061;1
808698;813898;1
809098;796696;1
826957;812482;1
820493;816355;1
809186;790562;1
805060;785568;1
828989;784053;1
785544;795681;1
818964;801925;1
840579;786111;1
781601;808491;1
782521;782691;1
788766;823901;1
847740;764964;1
837971;773332;1
800539;823945;1
812502;800441;1
760867;799121;1
815737;804639;1
800968;811241;1
666089;834004;1
663355;712969;1
621522;740455;1
635643;769436;1
675306;759322;1
662388;702735;1
631228;738355;1
618043;759128;1
658668;727864;1
577939;713682;1
578115;647986;1
667218;717759;1
633117;708577;1
590219;637555;1
629694;706231;1
600117;727120;1
595905;708060;1
571086;725107;1
664594;695034;1
664481;709254;1
605036;714271;1
640037;713785;1
657586;724372;1
641567;698735;1
655793;705794;1
694243;777923;1
650118;739354;1
625348;716968;1
674203;723060;1
607366;794211;1
728537;782503;1
636134;677351;1
680555;646090;1
616343;714532;1
636986;733872;1
641756;723448;1
642156;719494;1
673940;685535;1
638563;721974;1
617223;759236;1
666434;795317;1
650616;745355;1
644829;715595;1
628266;714048;1
614978;720929;1
621371;632289;1
627449;758729;1
703914;726785;1
749598;763757;1
742388;753054;1
617282;739230;1
629683;689530;1
630843;719036;1
634532;716093;1
634214;708358;1
628856;751488;1
705772;693959;1
638982;719285;1
587652;724621;1
643835;717689;1
642061;703080;1
680868;731424;1
647974;734779;1
592707;669467;1
659403;713194;1
651363;677982;1
614618;734345;1
644438;720614;1
625398;783528;1
623234;700831;1
589875;662805;1
636688;682078;1
649471;717081;1
619595;706496;1
639029;714515;1
624252;713773;1
644538;719707;1
634803;719010;1
640350;716486;1
617866;626069;1
595870;694998;1
640447;732249;1
657571;721522;1
575169;678903;1
640485;708409;1
621979;764543;1
656764;717599;1
636714;764339;1
688874;674571;1
673737;716750;1
640545;719321;1
648627;715000;1
680227;725783;1
642156;702212;1
643279;717650;1
651261;650210;1
619626;709345;1
637681;686532;1
573020;690010;1
633199;696635;1
599265;707098;1
601118;714354;1
641842;702995;1
632370;701340;1
608368;700007;1
578988;672472;1
638705;715159;1
613932;677231;1
644853;729111;1
622277;680778;1
593708;756565;1
637061;716304;1
641164;670236;1
600402;716490;1
615211;738645;1
672211;778530;1
610174;773555;1
667479;679479;1
636169;706669;1
640386;714859;1
649453;717922;1
712029;783889;1
592222;693517;1
651585;660825;1
633304;754799;1
647577;711195;1
657545;781613;1
639437;657390;1
655486;699195;1
649760;788229;1
619325;698780;1
642584;700876;1
666128;731003;1
587018;731896;1
658798;678713;1
639138;713564;1
640407;699332;1
628732;709659;1
597091;721757;1
625293;728810;1
637459;716775;1
631939;715432;1
639767;716618;1
657470;776215;1
644574;724986;1
643326;667754;1
637013;716551;1
637928;736516;1
638524;716979;1
641037;749494;1
744175;824183;1
630888;721150;1
682697;691654;1
643035;794315;1
650554;749918;1
590310;693864;1
696877;774723;1
639224;725980;1
577546;721880;1
568534;684407;1
690850;689909;1
615247;717251;1
648244;757652;1
614355;744609;1
598498;733367;1
636147;756083;1
640146;716376;1
623215;759842;1
620171;682152;1
625273;757065;1
642302;720219;1
640794;716774;1
632199;677873;1
677482;731155;1
683887;763501;1
571889;734967;1
644095;713949;1
674833;774365;1
633990;715067;1
588052;698231;1
582502;734232;1
629241;709064;1
621793;691450;1
564985;720790;1
608073;717718;1
649264;623529;1
625470;711928;1
635743;700164;1
639458;695115;1
657070;728343;1
623562;815551;1
628271;713663;1
614013;717118;1
664363;719884;1
646682;778239;1
643031;711746;1
635888;714638;1
637926;760128;1
706465;730410;1
598688;641355;1
636357;710148;1
619179;722481;1
575423;679721;1
644324;711134;1
650187;695637;1
594784;713427;1
669413;626722;1
638107;719254;1
616146;714529;1
600414;710999;1
638239;720591;1
621026;726987;1
643758;642099;1
631541;719940;1
632907;723310;1
556196;697263;1
625338;753765;1
608865;760275;1
644289;714585;1
654608;717068;1
647933;681045;1
600938;632401;1
644141;714046;1
652753;681903;1
673086;711329;1
677109;760072;1
692705;734434;1
661454;768233;1
639972;713150;1
641471;715828;1
591801;614048;1
643566;727250;1
642738;714776;1
645620;711331;1
638646;715577;1
639716;713819;1
640123;716370;1
636036;719743;1
679473;830964;1
614791;755467;1
630101;718174;1
600690;715512;1
639919;716397;1
591948;697390;1
631587;656092;1
633313;755930;1
642079;712689;1
638940;715883;1
582307;680357;1
741709;741282;1
635638;728110;1
681534;767969;1
638626;722646;1
643958;695240;1
562522;643515;1
676366;743485;1
654027;722884;1
648785;731624;1
632325;718150;1
632400;717327;1
699585;703025;1
643425;712951;1
647952;692203;1
644464;717988;1
609497;690486;1
624086;658572;1
591266;693611;1
644299;720467;1
695676;689657;1
719566;732237;1
643481;712387;1
621553;724972;1
675171;644567;1
642088;717688;1
631286;738866;1
598179;722745;1
661574;646984;1
597177;721927;1
638644;718384;1
675532;657020;1
637237;710890;1
627082;747118;1
641684;622495;1
610549;787508;1
692090;719344;1
594137;703143;1
635109;757188;1
635261;760734;1
639214;723166;1
657024;681096;1
632584;729817;1
575738;712438;1
634015;748405;1
640792;716461;1
638930;750970;1
595684;714098;1
644682;714745;1
687122;738565;1
582189;696266;1
662371;692744;1
689387;732193;1
631305;772757;1
621234;756293;1
647217;690066;1
651002;770893;1
599630;680197;1
692902;724241;1
635307;687584;1
624302;673977;1
597977;724431;1
631749;686314;1
586797;700555;1
651464;674550;1
644259;663182;1
640577;744002;1
694967;681439;1
598907;762599;1
603651;724290;1
661592;678312;1
628898;734733;1
634058;735934;1
651540;690618;1
743595;771912;1
642879;718910;1
547785;707002;1
657408;727645;1
642638;702608;1
667783;714977;1
587867;711394;1
673200;729390;1
641257;715039;1
644255;713073;1
639626;719489;1
597290;605851;1
731514;795689;1
631408;769161;1
638880;702053;1
620283;658094;1
651419;667815;1
639893;715879;1
430958;399843;1
288309;429308;1
389692;397293;1
380526;401970;1
292021;390076;1
324928;471447;1
371433;385799;1
377209;412253;1
387305;387873;1
369117;397361;1
310010;399662;1
370048;374155;1
360551;355205;1
268104;419269;1
344883;383901;1
354753;378429;1
367537;392135;1
353389;370521;1
381174;352881;1
410449;395441;1
353786;443365;1
373259;425038;1
367991;414300;1
424221;332081;1
368967;393063;1
373155;348025;1
356869;407779;1
421918;372834;1
363808;379256;1
318948;427185;1
369319;393167;1
441676;361920;1
367443;386597;1
343367;432603;1
399464;396822;1
367746;412765;1
343712;387222;1
330645;428927;1
366129;390623;1
368286;384336;1
360144;423007;1
442589;347988;1
426703;307919;1
355911;408576;1
330703;388501;1
319314;380972;1
365073;439999;1
365850;390295;1
369301;398897;1
365576;408520;1
372873;380333;1
314268;433123;1
363186;405653;1
407957;346707;1
320065;449062;1
448553;386656;1
366440;394547;1
370161;335319;1
382560;400741;1
374652;399152;1
373050;380559;1
340119;374760;1
332999;468819;1
368043;392456;1
349724;389875;1
355185;402533;1
345337;367192;1
398226;429400;1
387524;382630;1
358775;393808;1
377224;415288;1
374349;387203;1
376056;389093;1
370125;422037;1
367014;393820;1
381777;398466;1
463226;372108;1
362310;400633;1
358405;437704;1
398464;340720;1
332650;380018;1
310248;404023;1
362438;399028;1
441567;317507;1
386106;399316;1
331518;400351;1
355079;406943;1
385732;386672;1
362249;399055;1
358666;369179;1
334983;444655;1
396407;383762;1
420275;394734;1
491692;335511;1
410085;382004;1
361204;407569;1
371227;425832;1
434135;369029;1
383912;396636;1
374141;387057;1
285057;398068;1
366346;353823;1
376299;422302;1
428290;339225;1
370173;377657;1
347618;389340;1
392049;421698;1
356047;415080;1
366133;381852;1
399141;363105;1
367907;393330;1
382234;374317;1
389870;359416;1
363455;393835;1
364705;393275;1
422576;328431;1
454855;338314;1
362345;388691;1
369261;362808;1
351901;420388;1
349531;407934;1
428747;325439;1
423706;326116;1
353701;444532;1
371602;391306;1
340261;373503;1
356193;425466;1
368765;387791;1
379895;442982;1
354246;416218;1
353782;372623;1
361326;366997;1
368932;390922;1
365735;393981;1
378943;368751;1
392160;327855;1
427432;397464;1
367982;393206;1
364036;409097;1
344531;365263;1
357000;421753;1
369441;392952;1
489693;353205;1
367173;393741;1
442860;361976;1
433651;314903;1
367478;393206;1
369993;409013;1
343270;362023;1
358829;388192;1
280484;412725;1
379667;374359;1
351611;456804;1
348503;388328;1
421443;415243;1
378071;376634;1
357600;357844;1
456365;378763;1
313559;440588;1
368047;442140;1
362095;375130;1
411435;350026;1
382507;407790;1
400940;394734;1
390136;373731;1
460753;343011;1
415242;393698;1
342396;391351;1
352868;389859;1
277460;489953;1
299780;465541;1
365940;382162;1
366415;382828;1
305291;391982;1
426977;370168;1
375673;334323;1
367277;402046;1
459889;378512;1
417706;382840;1
298298;412540;1
443267;354086;1
442961;340392;1
367754;393108;1
361296;350811;1
322284;366148;1
380737;407473;1
331877;398559;1
366854;379273;1
398340;320864;1
350796;417352;1
386988;366181;1
374922;401941;1
372656;413812;1
407528;392953;1
373317;372501;1
413899;355953;1
372904;398412;1
380871;408007;1
381376;377613;1
366700;428246;1
375047;419886;1
369039;368296;1
357287;426880;1
351337;391989;1
422686;391507;1
322113;402088;1
313827;453626;1
366725;388304;1
348020;368414;1
345259;444293;1
373422;398453;1
375594;387963;1
354488;384371;1
354776;373819;1
367020;431868;1
343924;394943;1
396363;342426;1
368565;395000;1
334752;421063;1
357589;405480;1
344657;412267;1
354327;437800;1
222541;517853;1
374454;395268;1
407287;396215;1
358416;380452;1
385765;393384;1
380383;436027;1
371335;373351;1
369432;351894;1
387426;417490;1
318015;426565;1
357073;452459;1
428772;326127;1
361333;397801;1
502547;326866;1
400453;373153;1
454810;368218;1
390831;423223;1
379720;412464;1
377959;390933;1
360856;391213;1
396309;431852;1
379709;333917;1
418477;330985;1
433533;301452;1
313258;420642;1
371646;395045;1
398572;370806;1
366902;392557;1
380779;374190;1
348212;422593;1
348347;406831;1
386604;403766;1
368841;393444;1
379759;373200;1
474000;373102;1
305869;455262;1
382235;404889;1
354459;372458;1
360152;349546;1
323547;454905;1
355229;393737;1
343774;374746;1
353121;391609;1
398762;385070;1
345068;427644;1
409536;399697;1
375052;374682;1
346936;396623;1
488198;321077;1
363473;411857;1
370698;404478;1
366118;405813;1
347698;375328;1
374102;376481;1
366822;387881;1
313542;382249;1
406898;360586;1
338836;392104;1
282532;404029;1
329281;383861;1
367073;391036;1
375745;410134;1
363715;392813;1
373658;379638;1
382850;370992;1
368491;394700;1
338194;397747;1
394127;373540;1
329464;361453;1
402219;389373;1
366609;367590;1
372599;393499;1
250378;432191;1
385749;377554;1
407544;369095;1
354255;411629;1
367885;392222;1
371499;426312;1
380653;396567;1
395810;409693;1
297938;433375;1
381179;414445;1
437877;347481;1
306945;480371;1
316990;373690;1
392894;402564;1
355056;436711;1
346323;383200;1
375671;422534;1
359173;399693;1
348403;367914;1
391934;357410;1
382289;412552;1
359234;385642;1
350137;390854;1
433131;354612;1
414002;404047;1
313426;373193;1
365893;395684;1
352861;404254;1
423259;413108;1
342536;385968;1
378734;360574;1
324529;411839;1
341410;388137;1
382313;353149;1
310836;453367;1
305482;426633;1
368911;387905;1
415434;378044;1
355387;401760;1
400394;380796;1
433951;333853;1
370049;391721;1
361416;396369;1
382069;429732;1
377351;397813;1
374602;414232;1
391042;431684;1
305056;468145;1
374829;382877;1
377098;347754;1
393767;397550;1
144268;276753;1
215028;220479;1
153160;241301;1
204085;181687;1
148601;267824;1
150396;243417;1
75053;198882;1
160715;202648;1
149811;261597;1
137141;205921;1
179778;277955;1
165119;242674;1
135664;249619;1
157148;244335;1
150545;140302;1
172609;209554;1
141123;227935;1
177806;154620;1
96693;226847;1
159801;255188;1
158279;306457;1
106594;298013;1
164852;249505;1
178416;232560;1
157237;214768;1
119152;233480;1
150318;246184;1
150718;240605;1
119669;227422;1
112325;286166;1
140863;217226;1
114710;237058;1
150277;238132;1
260493;232066;1
192924;285957;1
157361;236655;1
120477;343024;1
167164;191976;1
217034;193419;1
156209;240252;1
192247;242718;1
162975;233798;1
165909;230495;1
95532;259570;1
170130;205170;1
176560;202712;1
163715;316643;1
116514;334971;1
205220;178756;1
170867;249578;1
123642;285790;1
160154;247973;1
142910;232333;1
72590;266630;1
194651;259000;1
217323;208526;1
167022;245603;1
172229;208129;1
153365;176988;1
140479;249911;1
122241;215836;1
153113;210707;1
217418;274869;1
134197;229036;1
150866;251334;1
88899;193473;1
133925;284607;1
166422;235921;1
203424;155150;1
169129;246178;1
204581;229675;1
175763;259085;1
148822;224002;1
145445;241063;1
90601;251094;1
94069;310203;1
134257;281279;1
210968;268894;1
72179;193748;1
162440;248306;1
158466;255685;1
108151;255519;1
190921;241361;1
129364;269179;1
142602;169045;1
157863;234771;1
126120;302129;1
188602;207706;1
140044;236985;1
139681;279210;1
176697;232285;1
165098;235353;1
185138;253839;1
177499;229724;1
99933;167407;1
88352;153257;1
157112;237132;1
163478;206806;1
201618;230336;1
173603;280590;1
141639;249631;1
220177;221674;1
138443;274842;1
118564;178036;1
127565;288773;1
231852;300137;1
131034;236016;1
126159;254707;1
130423;177562;1
153854;219971;1
149485;221996;1
183658;234419;1
187411;351115;1
126009;263298;1
187212;296109;1
178011;245705;1
158055;169233;1
117834;270265;1
156732;235033;1
193316;188676;1
171343;274816;1
107689;282750;1
155227;237869;1
212672;226100;1
134601;255747;1
152195;242436;1
141439;241858;1
132333;232073;1
141096;255435;1
138027;196894;1
107048;276231;1
110917;233442;1
77867;176841;1
81578;203212;1
118882;213794;1
138610;243160;1
95940;250198;1
138317;230431;1
144487;220569;1
159080;210722;1
104076;237987;1
55608;239370;1
134715;256643;1
184201;211156;1
210080;198044;1
86195;286968;1
151352;235918;1
140740;224652;1
152045;242628;1
139565;215381;1
95382;115668;1
166485;289645;1
145886;232715;1
145425;222404;1
167320;227937;1
109106;241177;1
169442;218850;1
190466;314935;1
126749;322037;1
109019;276837;1
143826;252240;1
178464;289072;1
141114;230663;1
179963;233787;1
179359;286852;1
178752;236631;1
99921;285370;1
207806;208222;1
143261;243324;1
137960;272533;1
161853;241439;1
154899;236738;1
89002;185590;1
134534;234174;1
70828;255798;1
171329;274604;1
211070;193909;1
217828;243464;1
151151;176449;1
126725;255892;1
126583;234454;1
184909;210754;1
157310;236360;1
169498;251197;1
159645;274415;1
93068;223040;1
129344;161493;1
130695;281841;1
136174;240128;1
134700;198782;1
138929;241622;1
213522;187354;1
204276;205249;1
125172;193445;1
64731;278881;1
157125;223822;1
199017;249218;1
167454;212223;1
152798;242467;1
116915;275546;1
78353;241479;1
167047;244425;1
181967;256901;1
239215;155684;1
118884;300452;1
144797;230297;1
158439;178226;1
97247;293648;1
129442;217878;1
142200;219871;1
249815;202233;1
176211;249367;1
162487;231383;1
104953;265999;1
128774;261335;1
145002;258062;1
109749;144848;1
178163;282559;1
192408;212255;1
161407;246483;1
206830;228445;1
152402;233954;1
140787;235320;1
117830;176866;1
129627;230607;1
197192;249867;1
141613;249308;1
181453;220148;1
144536;253350;1
161938;250969;1
112734;194495;1
177061;241238;1
140450;251264;1
156436;244401;1
118868;263809;1
166469;246603;1
179324;260539;1
146316;205253;1
160154;250907;1
160139;234540;1
